PRED_ID,EXPERT_ID,STATEMENT_DATE,EPISODE,VIDEO_TITLE,TARGET_REGION,TARGET_HORIZON,PREDICTED_STANCE,NUMERIC_STANCE,TARGET_ASSET_TYPE,KEY_WORDING,CORE_LOGIC,STATEMENT_YM,INDEX_AT_STATEMENT,INDEX_AFTER_12M,RETURN_12M_PCT,ACCURACY_HIT_12M,SCORE
PR_EXP_14_80,EXP_14,2020-09-20,Phase 2 (2020~2021),[리치고 김기원] 2020년 Phase 2 (2020~2021) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 데이터가 가리키는 위험 신호, 2021년 극단적 버블 경고, 데이터상 무릎 이하에서만 매수 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","소득 대비 저평가 인덱스, M2 통화량 대비 부동산 비율, 전세가율 및 거래량 복합 알고리즘에 기반한 추격매수 금지 / 고평가 예측",202009,88.4756187372587,94.4817517798157,6.79,0.0,61.0
PR_EXP_14_81,EXP_14,2022-08-15,Phase 3 (2022),[리치고 김기원] 2022년 Phase 3 (2022) 부동산 전망: 하락세 진입 / PF 위기!,전국 및 수도권 외곽,1년 (12M),하락세 진입 / PF 위기,-1.5,아파트 매매/전세,"현재 시장은 데이터가 가리키는 위험 신호, 2021년 극단적 버블 경고, 데이터상 무릎 이하에서만 매수 관점에서 분석해야 합니다. 하락세 진입 / PF 위기 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","소득 대비 저평가 인덱스, M2 통화량 대비 부동산 비율, 전세가율 및 거래량 복합 알고리즘에 기반한 하락세 진입 / PF 위기 예측",202208,111.057782347418,98.0474849231658,-11.71,1.0,91.3
PR_EXP_14_82,EXP_14,2023-03-20,Phase 4 (2023),[리치고 김기원] 2023년 Phase 4 (2023) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 데이터가 가리키는 위험 신호, 2021년 극단적 버블 경고, 데이터상 무릎 이하에서만 매수 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","소득 대비 저평가 인덱스, M2 통화량 대비 부동산 비율, 전세가율 및 거래량 복합 알고리즘에 기반한 추격매수 금지 / 고평가 예측",202303,85.5256148733573,86.4486389801871,1.08,0.0,79.3
PR_EXP_14_83,EXP_14,2024-05-10,Phase 5 (2024~2025),[리치고 김기원] 2024년 Phase 5 (2024~2025) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 데이터가 가리키는 위험 신호, 2021년 극단적 버블 경고, 데이터상 무릎 이하에서만 매수 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","소득 대비 저평가 인덱스, M2 통화량 대비 부동산 비율, 전세가율 및 거래량 복합 알고리즘에 기반한 추격매수 금지 / 고평가 예측",202405,86.7300623445947,92.5551775556444,6.72,0.0,61.2
PR_EXP_14_84,EXP_14,2025-09-15,Phase 6 (2025~2026),[리치고 김기원] 2025년 Phase 6 (2025~2026) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 데이터가 가리키는 위험 신호, 2021년 극단적 버블 경고, 데이터상 무릎 이하에서만 매수 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","소득 대비 저평가 인덱스, M2 통화량 대비 부동산 비율, 전세가율 및 거래량 복합 알고리즘에 기반한 추격매수 금지 / 고평가 예측",202509,95.9271574483128,,,,50.0
PR_EXP_15_85,EXP_15,2018-10-15,Phase 1 (2018~2019),[김경민 교수] 2018년 Phase 1 (2018~2019) 부동산 전망: 상급지 차별화 및 선별적 보합!,서울 핵심지 (강남/마용성),1년 (12M),상급지 차별화 및 선별적 보합,0.4,아파트 매매/전세,"현재 시장은 금리 상승기 20% 내외 하락 정밀 예측, 자산가격의 수학적 밸류에이션 관점에서 분석해야 합니다. 상급지 차별화 및 선별적 보합 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","헤도닉 가격모형, 기준금리 1%p 변동 시 주택가격 탄력성 실증분석, 글로벌 도시 비교에 기반한 상급지 차별화 및 선별적 보합 예측",201810,74.9603279737506,73.1124430737529,-2.47,0.0,84.4
PR_EXP_15_86,EXP_15,2020-09-20,Phase 2 (2020~2021),[김경민 교수] 2020년 Phase 2 (2020~2021) 부동산 전망: 수급 부족으로 인한 강한 반등!,서울 핵심지 (강남/마용성),1년 (12M),수급 부족으로 인한 강한 반등,1.4,아파트 매매/전세,"현재 시장은 금리 상승기 20% 내외 하락 정밀 예측, 자산가격의 수학적 밸류에이션 관점에서 분석해야 합니다. 수급 부족으로 인한 강한 반등 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","헤도닉 가격모형, 기준금리 1%p 변동 시 주택가격 탄력성 실증분석, 글로벌 도시 비교에 기반한 수급 부족으로 인한 강한 반등 예측",202009,75.8803065537168,82.1303925083236,8.24,1.0,99.5
PR_EXP_15_87,EXP_15,2022-08-15,Phase 3 (2022),[김경민 교수] 2022년 Phase 3 (2022) 부동산 전망: 금리 충격에 따른 15~20% 조정!,전국 및 수도권 외곽,1년 (12M),금리 충격에 따른 15~20% 조정,-1.3,아파트 매매/전세,"현재 시장은 금리 상승기 20% 내외 하락 정밀 예측, 자산가격의 수학적 밸류에이션 관점에서 분석해야 합니다. 금리 충격에 따른 15~20% 조정 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","헤도닉 가격모형, 기준금리 1%p 변동 시 주택가격 탄력성 실증분석, 글로벌 도시 비교에 기반한 금리 충격에 따른 15~20% 조정 예측",202208,111.057782347418,98.0474849231658,-11.71,1.0,87.5
PR_EXP_15_88,EXP_15,2023-03-20,Phase 4 (2023),[김경민 교수] 2023년 Phase 4 (2023) 부동산 전망: 상급지 차별화 및 선별적 보합!,서울 핵심지 (강남/마용성),1년 (12M),상급지 차별화 및 선별적 보합,0.4,아파트 매매/전세,"현재 시장은 금리 상승기 20% 내외 하락 정밀 예측, 자산가격의 수학적 밸류에이션 관점에서 분석해야 합니다. 상급지 차별화 및 선별적 보합 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","헤도닉 가격모형, 기준금리 1%p 변동 시 주택가격 탄력성 실증분석, 글로벌 도시 비교에 기반한 상급지 차별화 및 선별적 보합 예측",202303,78.469154068031,80.5341539038908,2.63,1.0,99.3
PR_EXP_15_89,EXP_15,2024-05-10,Phase 5 (2024~2025),[김경민 교수] 2024년 Phase 5 (2024~2025) 부동산 전망: 수급 부족으로 인한 강한 반등!,서울 핵심지 (강남/마용성),1년 (12M),수급 부족으로 인한 강한 반등,1.4,아파트 매매/전세,"현재 시장은 금리 상승기 20% 내외 하락 정밀 예측, 자산가격의 수학적 밸류에이션 관점에서 분석해야 합니다. 수급 부족으로 인한 강한 반등 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","헤도닉 가격모형, 기준금리 1%p 변동 시 주택가격 탄력성 실증분석, 글로벌 도시 비교에 기반한 수급 부족으로 인한 강한 반등 예측",202405,80.8891670862245,91.3467705450292,12.93,1.0,85.5
PR_EXP_15_90,EXP_15,2025-09-15,Phase 6 (2025~2026),[김경민 교수] 2025년 Phase 6 (2025~2026) 부동산 전망: 상급지 차별화 및 선별적 보합!,서울 핵심지 (강남/마용성),1년 (12M),상급지 차별화 및 선별적 보합,0.4,아파트 매매/전세,"현재 시장은 금리 상승기 20% 내외 하락 정밀 예측, 자산가격의 수학적 밸류에이션 관점에서 분석해야 합니다. 상급지 차별화 및 선별적 보합 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","헤도닉 가격모형, 기준금리 1%p 변동 시 주택가격 탄력성 실증분석, 글로벌 도시 비교에 기반한 상급지 차별화 및 선별적 보합 예측",202509,96.6990349668627,,,,50.0
PR_EXP_16_91,EXP_16,2018-10-15,Phase 1 (2018~2019),[박합수 교수] 2018년 Phase 1 (2018~2019) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 도심 공급 없이는 장기 우상향 불가피, 1기 신도시 특별법 수혜지 선별 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","서울 도심 정비사업(재개발/재건축) 인허가 및 이주 수요, 광역철도망 노선 분석에 기반한 우상향 지속 예측",201810,74.9603279737506,73.1124430737529,-2.47,0.0,63.3
PR_EXP_16_92,EXP_16,2020-09-20,Phase 2 (2020~2021),[박합수 교수] 2020년 Phase 2 (2020~2021) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 도심 공급 없이는 장기 우상향 불가피, 1기 신도시 특별법 수혜지 선별 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","서울 도심 정비사업(재개발/재건축) 인허가 및 이주 수요, 광역철도망 노선 분석에 기반한 우상향 지속 예측",202009,75.8803065537168,82.1303925083236,8.24,1.0,97.6
PR_EXP_16_93,EXP_16,2022-08-15,Phase 3 (2022),[박합수 교수] 2022년 Phase 3 (2022) 부동산 전망: 저평가 단지 매수 기회!,서울 핵심지 (강남/마용성),1년 (12M),저평가 단지 매수 기회,0.8,아파트 매매/전세,"현재 시장은 도심 공급 없이는 장기 우상향 불가피, 1기 신도시 특별법 수혜지 선별 관점에서 분석해야 합니다. 저평가 단지 매수 기회 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","서울 도심 정비사업(재개발/재건축) 인허가 및 이주 수요, 광역철도망 노선 분석에 기반한 저평가 단지 매수 기회 예측",202208,84.1680180279309,80.1411762376193,-4.78,0.0,69.3
PR_EXP_16_94,EXP_16,2023-03-20,Phase 4 (2023),[박합수 교수] 2023년 Phase 4 (2023) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 도심 공급 없이는 장기 우상향 불가피, 1기 신도시 특별법 수혜지 선별 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","서울 도심 정비사업(재개발/재건축) 인허가 및 이주 수요, 광역철도망 노선 분석에 기반한 우상향 지속 예측",202303,78.469154068031,80.5341539038908,2.63,1.0,79.6
PR_EXP_16_95,EXP_16,2024-05-10,Phase 5 (2024~2025),[박합수 교수] 2024년 Phase 5 (2024~2025) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 도심 공급 없이는 장기 우상향 불가피, 1기 신도시 특별법 수혜지 선별 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","서울 도심 정비사업(재개발/재건축) 인허가 및 이주 수요, 광역철도망 노선 분석에 기반한 우상향 지속 예측",202405,80.8891670862245,91.3467705450292,12.93,1.0,87.4
PR_EXP_16_96,EXP_16,2025-09-15,Phase 6 (2025~2026),[박합수 교수] 2025년 Phase 6 (2025~2026) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 도심 공급 없이는 장기 우상향 불가피, 1기 신도시 특별법 수혜지 선별 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","서울 도심 정비사업(재개발/재건축) 인허가 및 이주 수요, 광역철도망 노선 분석에 기반한 우상향 지속 예측",202509,96.6990349668627,,,,50.0
PR_EXP_17_97,EXP_17,2018-10-15,Phase 1 (2018~2019),[표영호] 2018년 Phase 1 (2018~2019) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 PF 폭탄 폭발 위기, 지방 미분양의 수도권 전이, 무리한 분양가로 인한 시장 붕괴 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","부동산 PF 연체율, 건설사 도산 현황, 지방 악성 미분양(준공후 미분양) 추적에 기반한 추격매수 금지 / 고평가 예측",201810,85.4841350493162,84.6894962277196,-0.93,0.0,85.7
PR_EXP_17_98,EXP_17,2020-09-20,Phase 2 (2020~2021),[표영호] 2020년 Phase 2 (2020~2021) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 PF 폭탄 폭발 위기, 지방 미분양의 수도권 전이, 무리한 분양가로 인한 시장 붕괴 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","부동산 PF 연체율, 건설사 도산 현황, 지방 악성 미분양(준공후 미분양) 추적에 기반한 추격매수 금지 / 고평가 예측",202009,88.4756187372587,94.4817517798157,6.79,0.0,61.0
PR_EXP_17_99,EXP_17,2022-08-15,Phase 3 (2022),[표영호] 2022년 Phase 3 (2022) 부동산 전망: 하락세 진입 / PF 위기!,전국 및 수도권 외곽,1년 (12M),하락세 진입 / PF 위기,-1.5,아파트 매매/전세,"현재 시장은 PF 폭탄 폭발 위기, 지방 미분양의 수도권 전이, 무리한 분양가로 인한 시장 붕괴 관점에서 분석해야 합니다. 하락세 진입 / PF 위기 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","부동산 PF 연체율, 건설사 도산 현황, 지방 악성 미분양(준공후 미분양) 추적에 기반한 하락세 진입 / PF 위기 예측",202208,111.057782347418,98.0474849231658,-11.71,1.0,91.3
PR_EXP_17_100,EXP_17,2023-03-20,Phase 4 (2023),[표영호] 2023년 Phase 4 (2023) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 PF 폭탄 폭발 위기, 지방 미분양의 수도권 전이, 무리한 분양가로 인한 시장 붕괴 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","부동산 PF 연체율, 건설사 도산 현황, 지방 악성 미분양(준공후 미분양) 추적에 기반한 추격매수 금지 / 고평가 예측",202303,85.5256148733573,86.4486389801871,1.08,0.0,79.3
PR_EXP_17_101,EXP_17,2024-05-10,Phase 5 (2024~2025),[표영호] 2024년 Phase 5 (2024~2025) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 PF 폭탄 폭발 위기, 지방 미분양의 수도권 전이, 무리한 분양가로 인한 시장 붕괴 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","부동산 PF 연체율, 건설사 도산 현황, 지방 악성 미분양(준공후 미분양) 추적에 기반한 추격매수 금지 / 고평가 예측",202405,86.7300623445947,92.5551775556444,6.72,0.0,61.2
PR_EXP_17_102,EXP_17,2025-09-15,Phase 6 (2025~2026),[표영호] 2025년 Phase 6 (2025~2026) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 PF 폭탄 폭발 위기, 지방 미분양의 수도권 전이, 무리한 분양가로 인한 시장 붕괴 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","부동산 PF 연체율, 건설사 도산 현황, 지방 악성 미분양(준공후 미분양) 추적에 기반한 추격매수 금지 / 고평가 예측",202509,95.9271574483128,,,,50.0
PR_EXP_18_103,EXP_18,2018-10-15,Phase 1 (2018~2019),[렘군] 2018년 Phase 1 (2018~2019) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 수도권과 지방의 시차를 이용한 순환 투자, 전세가율 상승 후 매매 전환 포착 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","지역별 매매-전세 10년 주기 사이클, 지방 광역시 순환매, 갭투자 타이밍에 기반한 우상향 지속 예측",201810,74.9603279737506,73.1124430737529,-2.47,0.0,63.3
PR_EXP_18_104,EXP_18,2020-09-20,Phase 2 (2020~2021),[렘군] 2020년 Phase 2 (2020~2021) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 수도권과 지방의 시차를 이용한 순환 투자, 전세가율 상승 후 매매 전환 포착 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","지역별 매매-전세 10년 주기 사이클, 지방 광역시 순환매, 갭투자 타이밍에 기반한 우상향 지속 예측",202009,75.8803065537168,82.1303925083236,8.24,1.0,97.6
PR_EXP_18_105,EXP_18,2022-08-15,Phase 3 (2022),[렘군] 2022년 Phase 3 (2022) 부동산 전망: 저평가 단지 매수 기회!,서울 핵심지 (강남/마용성),1년 (12M),저평가 단지 매수 기회,0.8,아파트 매매/전세,"현재 시장은 수도권과 지방의 시차를 이용한 순환 투자, 전세가율 상승 후 매매 전환 포착 관점에서 분석해야 합니다. 저평가 단지 매수 기회 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","지역별 매매-전세 10년 주기 사이클, 지방 광역시 순환매, 갭투자 타이밍에 기반한 저평가 단지 매수 기회 예측",202208,84.1680180279309,80.1411762376193,-4.78,0.0,69.3
PR_EXP_18_106,EXP_18,2023-03-20,Phase 4 (2023),[렘군] 2023년 Phase 4 (2023) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 수도권과 지방의 시차를 이용한 순환 투자, 전세가율 상승 후 매매 전환 포착 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","지역별 매매-전세 10년 주기 사이클, 지방 광역시 순환매, 갭투자 타이밍에 기반한 우상향 지속 예측",202303,78.469154068031,80.5341539038908,2.63,1.0,79.6
PR_EXP_18_107,EXP_18,2024-05-10,Phase 5 (2024~2025),[렘군] 2024년 Phase 5 (2024~2025) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 수도권과 지방의 시차를 이용한 순환 투자, 전세가율 상승 후 매매 전환 포착 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","지역별 매매-전세 10년 주기 사이클, 지방 광역시 순환매, 갭투자 타이밍에 기반한 우상향 지속 예측",202405,80.8891670862245,91.3467705450292,12.93,1.0,87.4
PR_EXP_18_108,EXP_18,2025-09-15,Phase 6 (2025~2026),[렘군] 2025년 Phase 6 (2025~2026) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 수도권과 지방의 시차를 이용한 순환 투자, 전세가율 상승 후 매매 전환 포착 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","지역별 매매-전세 10년 주기 사이클, 지방 광역시 순환매, 갭투자 타이밍에 기반한 우상향 지속 예측",202509,96.6990349668627,,,,50.0
PR_EXP_19_109,EXP_19,2018-10-15,Phase 1 (2018~2019),[함영진 랩장] 2018년 Phase 1 (2018~2019) 부동산 전망: 통계 팩트 기반 완만한 흐름!,서울 핵심지 (강남/마용성),1년 (12M),통계 팩트 기반 완만한 흐름,0.2,아파트 매매/전세,"현재 시장은 데이터 기반의 객관적 시장 진단, 청약 시장 양극화 및 거래량 동향 팩트 체크 관점에서 분석해야 합니다. 통계 팩트 기반 완만한 흐름 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","한국부동산원/국토부 실거래 데이터, 청약 경쟁률, 입주물량 실시간 트래킹에 기반한 통계 팩트 기반 완만한 흐름 예측",201810,74.9603279737506,73.1124430737529,-2.47,0.0,88.3
PR_EXP_19_110,EXP_19,2020-09-20,Phase 2 (2020~2021),[함영진 랩장] 2020년 Phase 2 (2020~2021) 부동산 전망: 통계 팩트 기반 완만한 흐름!,서울 핵심지 (강남/마용성),1년 (12M),통계 팩트 기반 완만한 흐름,0.2,아파트 매매/전세,"현재 시장은 데이터 기반의 객관적 시장 진단, 청약 시장 양극화 및 거래량 동향 팩트 체크 관점에서 분석해야 합니다. 통계 팩트 기반 완만한 흐름 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","한국부동산원/국토부 실거래 데이터, 청약 경쟁률, 입주물량 실시간 트래킹에 기반한 통계 팩트 기반 완만한 흐름 예측",202009,75.8803065537168,82.1303925083236,8.24,0.0,77.5
PR_EXP_19_111,EXP_19,2022-08-15,Phase 3 (2022),[함영진 랩장] 2022년 Phase 3 (2022) 부동산 전망: 통계 팩트 기반 완만한 흐름!,서울 및 수도권,1년 (12M),통계 팩트 기반 완만한 흐름,-0.2,아파트 매매/전세,"현재 시장은 데이터 기반의 객관적 시장 진단, 청약 시장 양극화 및 거래량 동향 팩트 체크 관점에서 분석해야 합니다. 통계 팩트 기반 완만한 흐름 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","한국부동산원/국토부 실거래 데이터, 청약 경쟁률, 입주물량 실시간 트래킹에 기반한 통계 팩트 기반 완만한 흐름 예측",202208,95.17926133151,85.9866690676565,-9.66,0.0,72.9
PR_EXP_19_112,EXP_19,2023-03-20,Phase 4 (2023),[함영진 랩장] 2023년 Phase 4 (2023) 부동산 전망: 통계 팩트 기반 완만한 흐름!,서울 핵심지 (강남/마용성),1년 (12M),통계 팩트 기반 완만한 흐름,0.2,아파트 매매/전세,"현재 시장은 데이터 기반의 객관적 시장 진단, 청약 시장 양극화 및 거래량 동향 팩트 체크 관점에서 분석해야 합니다. 통계 팩트 기반 완만한 흐름 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","한국부동산원/국토부 실거래 데이터, 청약 경쟁률, 입주물량 실시간 트래킹에 기반한 통계 팩트 기반 완만한 흐름 예측",202303,78.469154068031,80.5341539038908,2.63,0.0,95.4
PR_EXP_19_113,EXP_19,2024-05-10,Phase 5 (2024~2025),[함영진 랩장] 2024년 Phase 5 (2024~2025) 부동산 전망: 통계 팩트 기반 완만한 흐름!,서울 핵심지 (강남/마용성),1년 (12M),통계 팩트 기반 완만한 흐름,0.2,아파트 매매/전세,"현재 시장은 데이터 기반의 객관적 시장 진단, 청약 시장 양극화 및 거래량 동향 팩트 체크 관점에서 분석해야 합니다. 통계 팩트 기반 완만한 흐름 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","한국부동산원/국토부 실거래 데이터, 청약 경쟁률, 입주물량 실시간 트래킹에 기반한 통계 팩트 기반 완만한 흐름 예측",202405,80.8891670862245,91.3467705450292,12.93,0.0,62.5
PR_EXP_19_114,EXP_19,2025-09-15,Phase 6 (2025~2026),[함영진 랩장] 2025년 Phase 6 (2025~2026) 부동산 전망: 통계 팩트 기반 완만한 흐름!,서울 핵심지 (강남/마용성),1년 (12M),통계 팩트 기반 완만한 흐름,0.2,아파트 매매/전세,"현재 시장은 데이터 기반의 객관적 시장 진단, 청약 시장 양극화 및 거래량 동향 팩트 체크 관점에서 분석해야 합니다. 통계 팩트 기반 완만한 흐름 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","한국부동산원/국토부 실거래 데이터, 청약 경쟁률, 입주물량 실시간 트래킹에 기반한 통계 팩트 기반 완만한 흐름 예측",202509,96.6990349668627,,,,50.0
PR_EXP_20_115,EXP_20,2018-10-15,Phase 1 (2018~2019),[김인만 소장] 2018년 Phase 1 (2018~2019) 부동산 전망: 통계 팩트 기반 완만한 흐름!,서울 핵심지 (강남/마용성),1년 (12M),통계 팩트 기반 완만한 흐름,0.2,아파트 매매/전세,"현재 시장은 상승과 하락의 사이클 인정, 묻지마 영끌 경계 및 정책 완화기 급매 선별 관점에서 분석해야 합니다. 통계 팩트 기반 완만한 흐름 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","정부 정책의 풍선효과 및 역작용 분석, 실수요자 맞춤형 자금계획 및 출구전략에 기반한 통계 팩트 기반 완만한 흐름 예측",201810,74.9603279737506,73.1124430737529,-2.47,0.0,88.3
PR_EXP_20_116,EXP_20,2020-09-20,Phase 2 (2020~2021),[김인만 소장] 2020년 Phase 2 (2020~2021) 부동산 전망: 통계 팩트 기반 완만한 흐름!,서울 핵심지 (강남/마용성),1년 (12M),통계 팩트 기반 완만한 흐름,0.2,아파트 매매/전세,"현재 시장은 상승과 하락의 사이클 인정, 묻지마 영끌 경계 및 정책 완화기 급매 선별 관점에서 분석해야 합니다. 통계 팩트 기반 완만한 흐름 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","정부 정책의 풍선효과 및 역작용 분석, 실수요자 맞춤형 자금계획 및 출구전략에 기반한 통계 팩트 기반 완만한 흐름 예측",202009,75.8803065537168,82.1303925083236,8.24,0.0,77.5
PR_EXP_20_117,EXP_20,2022-08-15,Phase 3 (2022),[김인만 소장] 2022년 Phase 3 (2022) 부동산 전망: 통계 팩트 기반 완만한 흐름!,서울 및 수도권,1년 (12M),통계 팩트 기반 완만한 흐름,-0.2,아파트 매매/전세,"현재 시장은 상승과 하락의 사이클 인정, 묻지마 영끌 경계 및 정책 완화기 급매 선별 관점에서 분석해야 합니다. 통계 팩트 기반 완만한 흐름 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","정부 정책의 풍선효과 및 역작용 분석, 실수요자 맞춤형 자금계획 및 출구전략에 기반한 통계 팩트 기반 완만한 흐름 예측",202208,95.17926133151,85.9866690676565,-9.66,0.0,72.9
PR_EXP_20_118,EXP_20,2023-03-20,Phase 4 (2023),[김인만 소장] 2023년 Phase 4 (2023) 부동산 전망: 통계 팩트 기반 완만한 흐름!,서울 핵심지 (강남/마용성),1년 (12M),통계 팩트 기반 완만한 흐름,0.2,아파트 매매/전세,"현재 시장은 상승과 하락의 사이클 인정, 묻지마 영끌 경계 및 정책 완화기 급매 선별 관점에서 분석해야 합니다. 통계 팩트 기반 완만한 흐름 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","정부 정책의 풍선효과 및 역작용 분석, 실수요자 맞춤형 자금계획 및 출구전략에 기반한 통계 팩트 기반 완만한 흐름 예측",202303,78.469154068031,80.5341539038908,2.63,0.0,95.4
